[32m[2025-10-24T22:01:05.911Z]  INFO: Requesting https://sparql.rhea-db.org/sparql { headers: { accept: 'application/n-quads,application/trig;q=0.95,application/ld+json;q=0.9,application/n-triples;q=0.8,text/turtle;q=0.6,application/rdf+xml;q=0.5,text/n3;q=0.35,application/xml;q=0.3,image/svg+xml;q=0.3,text/xml;q=0.3,text/html;q=0.2,application/xhtml+xml;q=0.18,application/json;q=0.135,text/shaclc;q=0.1,text/shaclc-ext;q=0.05', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: undefined, actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:02:27.425Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10594%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:02:27.445Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.446Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.446Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.447Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[32m[2025-10-24T22:02:27.447Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fchebi%20%3FinchiKey%20WHERE%20%7B%20%3Fchebi%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Finchikey%3E%20%3FinchiKey.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:02:27.453Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 1982, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 144360, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2033, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 144509, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2085, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 144658, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2137, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 144807, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.454Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.455Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.456Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.456Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.457Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.457Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.461Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2182, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.461Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 144949, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2233, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 145097, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2285, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 145246, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 52, currentDelay: 2337, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_4412%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D', requestInterval: 149, currentDelay: 145395, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 52, currentDelay: 2389, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_48934%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 145544, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_40%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 52, currentDelay: 2441, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.462Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_40%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 145693, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.463Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.463Z]  DEBUG: Determined physical join operator 'inner-nested-loop' { entries: 2, variables: [ [ 'smiles' ], [] ], costs: { 'inner-nested-loop': 5.577153207736941e+34 }, coefficients: { 'inner-nested-loop': { iterations: 5.577153207736941e+33, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[32m[2025-10-24T22:02:27.463Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10595%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FreactivePart%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:02:27.465Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_63%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 52, currentDelay: 2490, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.465Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_63%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 145839, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.466Z]  DEBUG: Delaying request { url: 'https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_87%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 52, currentDelay: 2541, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2025-10-24T22:02:27.466Z]  DEBUG: Delaying request { url: 'https://sparql.uniprot.org/sparql/?query=SELECT%20%3Fsmiles%20WHERE%20%7B%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2FCHEBI_87%3E%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Fsmiles%3E%20%3Fsmiles.%20%7D', requestInterval: 149, currentDelay: 145987, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[32m[2025-10-24T22:02:27.480Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fb0%20WHERE%20%7B%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FCompound_10595%3E%20%3Chttp%3A%2F%2Frdf.rhea-db.org%2FunderlyingChebi%3E%20%3Fb0.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2025-10-24T22:02:27.496Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fchebi%20%3FinchiKey%20WHERE%20%7B%20%3Fchebi%20%3Chttp%3A%2F%2Fpurl.obolibrary.org%2Fobo%2Fchebi%2Finchikey%3E%20%3FinchiKey.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/22' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2025-10-24T22:02:27.500Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.500Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.501Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.501Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.502Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.503Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
[0m[90m[2025-10-24T22:02:27.503Z]  DEBUG: Determined physical join operator 'inner-hash-def' { entries: 2, variables: [ [ 'b0' ], [ 'b0' ] ], costs: { 'inner-hash-def': 4132598846900, 'inner-hash-undef': 5002619655300, 'inner-symmetric-hash': 4785114453200, 'inner-nested-loop': 4.730851294056185e+23 }, coefficients: { 'inner-hash-def': { iterations: 348008323360, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-hash-undef': { iterations: 435010404200, persistedItems: 217505202100, blockingItems: 217505202100, requestTime: 700 }, 'inner-symmetric-hash': { iterations: 435010404200, persistedItems: 435010404200, blockingItems: 0, requestTime: 700 }, 'inner-nested-loop': { iterations: 4.730851294056185e+22, persistedItems: 0, blockingItems: 0, requestTime: 700 } } }
